Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
জ্যামিতিক পরিচিতি,269,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",270,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",5
ত্রিভুজ,271,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,272,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,8
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",273,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",5
ত্রিভুজ,274,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",6
জ্যামিতিক পরিচিতি,275,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",276,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,7
ত্রিভুজ,277,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,278,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",279,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",6
ত্রিভুজ,280,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",5
জ্যামিতিক পরিচিতি,281,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,7
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",282,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",5
ত্রিভুজ,283,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,284,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,8
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",285,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",5
ত্রিভুজ,286,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",6
জ্যামিতিক পরিচিতি,287,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,5
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",288,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,7
ত্রিভুজ,289,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",10
ত্রিভুজ,290,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয় এবং তৃতীয় বাহু 10 cm হয়, ত্রিভুজটি গঠন করা কি সম্ভব?","না, কারণ 5+6 < 10","হ্যাঁ, কারণ 5+6 > 10","না, কারণ 5-6 > 10","হ্যাঁ, কারণ 5-6 < 10",B,"থিওরেম 13 অনুযায়ী, ত্রিভুজ গঠনের জন্য 5+6 = 11 > 10 হতে হবে, তাই ত্রিভুজ গঠন সম্ভব।",9
ত্রিভুজ,291,"একটি ত্রিভুজের একটি কোণ 90° এবং অন্য দুটি কোণ 45° হলে, ত্রিভুজটি কী ধরনের?",সমবাহু,সমদ্বিবাহু,অসমবাহু,প্রবৃদ্ধকোণী,B,"একটি ত্রিভুজের একটি কোণ 90° এবং অন্য দুটি কোণ 45° হলে এটি সমকোণী এবং সমদ্বিবাহু, কারণ দুটি কোণ সমান।",10
ত্রিভুজ,292,"একটি ত্রিভুজের দুটি কোণ যদি 45° এবং 45° হয়, তৃতীয় কোণ কত?",90°,100°,110°,120°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (45° + 45°) = 90°।",9
ত্রিভুজ,293,"একটি ত্রিভুজের একটি বাহু বাড়ালে যে বহিঃকোণ তৈরি হয়, তা কোন কোণের সমান?",সংনিকট অভ্যন্তরীণ কোণ,দুটি অভ্যন্তরীণ বিপরীত কোণের সমষ্টি,তিনটি অভ্যন্তরীণ কোণের সমষ্টি,একটি সমকোণ,B,"করোলারি 2 অনুযায়ী, একটি ত্রিভুজের বহিঃকোণ দুটি অভ্যন্তরীণ বিপরীত কোণের সমষ্টির সমান।",10
ত্রিভুজ,294,"একটি ত্রিভুজের দুটি কোণ যদি 60° এবং 60° হয়, তৃতীয় কোণ কত?",60°,70°,80°,90°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (60° + 60°) = 60°।",9
জ্যামিতিক পরিচিতি,295,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,A,ইউক্লিডের প্রথম পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়।,9
জ্যামিতিক পরিচিতি,296,ইউক্লিডের কোন অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,পঞ্চম অ্যাক্সিওম,D,ইউক্লিডের পঞ্চম অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়।,10
জ্যামিতিক পরিচিতি,297,ইউক্লিডের কোন পোস্টুলেট বলে যে একটি সরলরেখা অনির্দিষ্টকাল পর্যন্ত বাড়ানো যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,B,ইউক্লিডের দ্বিতীয় পোস্টুলেট বলে যে একটি সরলরেখা অনির্দিষ্টকাল পর্যন্ত বাড়ানো যায়।,9
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",298,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো সমান হয়, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",10
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",299,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",9
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",300,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি কত?,90°,180°,270°,360°,B,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি 180°, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",10
